              0               4481.1516                4481.1516
           0.18               4479.5654                4479.661
           0.36               4474.8095                4475.1919
           0.54               4466.8922                4467.7516
           0.72               4455.8271                4457.3526
            0.9               4441.6333                4444.0122
           1.08               4424.3353                4427.7526
           1.26               4403.9627                4408.6009
           1.44               4380.5507                4386.589
           1.62               4354.1394                4361.7533
            1.8               4324.7741                4334.1351
           1.98               4292.505                4303.78
           2.16               4257.3874                4270.7381
           2.34               4219.4809                4235.0639
           2.52               4178.8501                4196.8159
            2.7               4135.5639                4156.057
           2.88               4089.6955                4112.8536
           3.06               4041.3222                4067.2761
           3.24               3990.5253                4019.3986
           3.42               3937.3899                3969.2984
            3.6               3882.0047                3917.0564
           3.78               3824.4617                3862.7562
           3.96               3764.8562                3806.4847
           4.14               3703.2863                3748.3314
           4.32               3639.8529                3688.3882
            4.5               3574.6597                3626.7494
           4.68               3507.8124                3563.5116
           4.86               3439.4187                3498.7732
           5.04               3369.5885                3432.6341
           5.22               3298.433                3365.196
            5.4               3226.0648                3296.5618
           5.58               3152.5976                3226.8354
           5.76               3078.1461                3156.1215
           5.94               3002.8256                3084.5256
           6.12               2926.7515                3012.1535
            6.3               2850.0397                2939.111
           6.48               2772.8057                2865.5042
           6.66               2695.1649                2791.4388
           6.84               2617.232                2717.0199
           7.02               2539.1207                2642.3522
            7.2               2460.944                2567.5393
           7.38               2382.8133                2492.6838
           7.56               2304.8387                2417.8871
           7.74               2227.1284                2343.2489
           7.92               2149.789                2268.8674
            8.1               2072.9244                2194.839
           8.28               1996.6368                2121.2579
           8.46               1921.0253                2048.2162
           8.64               1846.1868                1975.8036
           8.82               1772.2149                1904.1073
              9               1699.2005                1833.2119
           9.18               1627.2309                1763.199
           9.36               1556.3903                1694.1474
           9.54               1486.7595                1626.1328
           9.72               1418.4153                1559.2277
            9.9               1351.4312                1493.5013
          10.08               1285.8764                1429.0193
          10.26               1221.8166                1365.8441
          10.44               1159.313                1304.0343
          10.62               1098.423                1243.6452
           10.8               1039.1997                1184.728
          10.98               981.69192                1127.3304
          11.16               925.94427                1071.4963
          11.34               871.99698                1017.2656
          11.52               819.88592                964.67446
           11.7               769.64263                913.75519
          11.88               721.29428                864.53618
          12.06               674.86366                817.04196
          12.24               630.36925                771.29321
          12.42               587.8252                727.30676
           12.6               547.24141                685.09567
          12.78               508.62354                644.6692
          12.96               471.97311                606.03293
          13.14               437.28754                569.18877
          13.32               404.56022                534.13504
           13.5               373.78063                500.86655
          13.68               344.93442                469.37466
          13.86               318.00348                439.64739
          14.04               292.96612                411.6695
          14.22               269.79711                385.4226
           14.4               248.46787                360.88523
          14.58               228.94656                338.03301
          14.76               211.19823                316.83875
          14.94               195.18497                297.27252
          15.12               180.86606                279.30187
           15.3               168.19811                262.89187
          15.48               157.13522                248.0053
          15.66               147.62913                234.60276
          15.84               139.62945                222.64284
          16.02               133.08372                212.08224
           16.2               127.93766                202.8759
          16.38               124.13532                194.9772
          16.56               121.61926                188.33804
          16.74               120.33068                182.90904
          16.92               120.20967                178.63968
           17.1               121.19531                175.47842
          17.28               123.22588                173.3729
          17.46               126.23904                172.27002
          17.64               130.17198                172.11615
          17.82               134.9616                172.85724
             18               140.54466                174.43896
          18.18               146.85797                176.80687
          18.36               153.83854                179.90652
          18.54               161.42371                183.68361
          18.72               169.55137                188.08413
           18.9               178.16001                193.05444
          19.08               187.18896                198.54144
          19.26               196.57847                204.4927
          19.44               206.26986                210.85651
          19.62               216.20566                217.58205
           19.8               226.32972                224.61949
          19.98               236.5873                231.92004
          20.16               246.92525                239.43613
          20.34               257.29203                247.12141
          20.52               267.63786                254.9309
           20.7               277.91482                262.82104
          20.88               288.07686                270.74978
          21.06               298.07997                278.6766
          21.24               307.88218                286.56265
          21.42               317.44364                294.37074
           21.6               326.72668                302.0654
          21.78               335.69588                309.61296
          21.96               344.31803                316.98155
          22.14               352.56227                324.14113
          22.32               360.40003                331.06354
           22.5               367.80508                337.72251
          22.68               374.75354                344.09366
          22.86               381.2239                350.15452
          23.04               387.19696                355.88455
          23.22               392.65591                361.26508
           23.4               397.5862                366.27937
          23.58               401.97564                370.91255
          23.76               405.81427                375.15163
          23.94               409.09439                378.98544
          24.12               411.81046                382.40464
           24.3               413.95913                385.40166
          24.48               415.53911                387.97069
          24.66               416.55118                390.10761
          24.84               416.99808                391.80996
          25.02               416.88447                393.0769
           25.2               416.21685                393.90912
          25.38               415.00348                394.30884
          25.56               413.25433                394.27972
          25.74               410.98098                393.82678
          25.92               408.19651                392.95639
           26.1               404.91549                391.67615
          26.28               401.1538                389.99488
          26.46               396.9286                387.92249
          26.64               392.25822                385.46994
          26.82               387.16208                382.6492
             27               381.66056                379.47311
          27.18               375.77494                375.95535
          27.36               369.5273                372.11039
          27.54               362.9404                367.95335
          27.72               356.03762                363.49998
           27.9               348.84284                358.76658
          28.08               341.38035                353.7699
          28.26               333.67475                348.5271
          28.44               325.7509                343.05566
          28.62               317.63376                337.37333
           28.8               309.34836                331.49804
          28.98               300.9197                325.44783
          29.16               292.37264                319.24082
          29.34               283.73187                312.89511
          29.52               275.02175                306.42874
           29.7               266.26634                299.85962
          29.88               257.48923                293.20547
          30.06               248.71353                286.4838
          30.24               239.96179                279.7118
          30.42               231.25592                272.90634
           30.6               222.61717                266.0839
          30.78               214.06602                259.26053
          30.96               205.62219                252.45182
          31.14               197.30453                245.67283
          31.32               189.13103                238.93812
           31.5               181.11877                232.26162
          31.68               173.28385                225.65671
          31.86               165.6414                219.1361
          32.04               158.20553                212.71186
          32.22               150.98934                206.39538
           32.4               144.00484                200.19739
          32.58               137.26299                194.12786
          32.76               130.77368                188.19609
          32.94               124.5457                182.41063
          33.12               118.58677                176.7793
           33.3               112.9035                171.30919
          33.48               107.50144                166.00666
          33.66               102.38507                160.87731
          33.84               97.557787                155.92604
          34.02               93.02196                151.15702
           34.2               88.778926                146.57369
          34.38               84.829019                142.17881
          34.56               81.171591                137.97444
          34.74               77.805042                133.96196
          34.92               74.726846                130.14211
           35.1               71.933591                126.51498
          35.28               69.421006                123.08006
          35.46               67.184002                119.83622
          35.64               65.21671                116.78179
          35.82               63.512522                113.91452
             36               62.064132                111.23168
          36.18               60.863581                108.73003
          36.36               59.902302                106.40584
          36.54               59.171163                104.25498
          36.72               58.660518                102.27291
           36.9               58.36025                100.45469
          37.08               58.259823                98.795041
          37.26               58.348326                97.288384
          37.44               58.614525                95.928839
          37.62               59.046908                94.710271
           37.8               59.633737                93.626324
          37.98               60.363091                92.670445
          38.16               61.222915                91.835917
          38.34               62.201068                91.115885
          38.52               63.285367                90.503391
           38.7               64.46363                89.991398
          38.88               65.723724                89.572819
          39.06               67.053601                89.240542
          39.24               68.441346                88.987462
          39.42               69.87521                88.806501
           39.6               71.343652                88.690633
          39.78               72.835371                88.63291
          39.96               74.339346                88.626482
          40.14               75.844864                88.66462
          40.32               77.341552                88.740733
           40.5               78.819405                88.848391
          40.68               80.268814                88.981339
          40.86               81.68059                89.133517
          41.04               83.045985                89.29907
          41.22               84.356714                89.472367
           41.4               85.604971                89.64801
          41.58               86.783447                89.820847
          41.76               87.885342                89.985981
          41.94               88.904378                90.138778
          42.12               89.834808                90.274878
           42.3               90.671419                90.390195
          42.48               91.409545                90.480927
          42.66               92.045061                90.543556
          42.84               92.574392                90.574853
          43.02               92.994506                90.571878
           43.2               93.302912                90.531981
          43.38               93.497656                90.452797
          43.56               93.577316                90.33225
          43.74               93.540988                90.168545
          43.92               93.38828                89.960167
           44.1               93.119299                89.705873
          44.28               92.734636                89.40469
          44.46               92.235353                89.055904
          44.64               91.622965                88.659057
          44.82               90.899424                88.213933
             45               90.067097                87.720557
          45.18               89.128752                87.179178
          45.36               88.087531                86.590263
          45.54               86.94693                85.954487
          45.72               85.71078                85.27272
           45.9               84.38322                84.546018
          46.08               82.968674                83.775609
          46.26               81.471827                82.962883
          46.44               79.897601                82.10938
          46.62               78.251129                81.216778
           46.8               76.537732                80.286879
          46.98               74.762893                79.321599
          47.16               72.932228                78.322955
          47.34               71.051468                77.293052
          47.52               69.126429                76.234072
           47.7               67.162991                75.148262
          47.88               65.167071                74.037923
          48.06               63.144599                72.905396
          48.24               61.101499                71.753053
          48.42               59.043663                70.583286
